A,Y,W,Z,X_race,X_sex,X_faminc_2000
12.0,10.239959789157341,9.95227771670556,3.0,2,1,23000.0
12.0,8.294049640102028,9.798127036878302,10.0,2,2,18512.0
13.0,9.52390946537981,10.488409005524973,12.0,2,2,25223.0
13.0,10.51867319162636,10.714417768752456,16.0,2,2,
15.0,10.239959789157341,9.95227771670556,14.0,2,1,62000.0
17.0,10.799575577092764,9.998797732340453,17.0,2,1,103200.0
16.0,10.239959789157341,6.620073206530356,12.0,2,1,32000.0
13.0,10.085809109330082,9.210340371976184,11.0,2,2,34000.0
14.0,9.740968623038354,9.305650551780507,12.0,2,1,26700.0
18.0,10.864751650053014,9.95227771670556,19.0,2,2,92075.0
16.0,10.51867319162636,10.46310334047155,11.0,2,2,54000.0
12.0,9.472704636443673,10.134599273499514,16.0,2,2,
12.0,10.46310334047155,10.491274217438248,12.0,2,2,86000.0
12.0,5.768320995793772,9.798127036878302,12.0,2,2,25000.0
14.0,9.210340371976184,9.615805480084347,14.0,2,1,35000.0
13.0,10.373491181781864,10.373491181781864,13.0,2,2,60000.0
11.0,8.987196820661973,8.987196820661973,8.0,2,2,7200.0
12.0,9.752664662801545,9.893437216682626,10.0,2,2,27000.0
12.0,10.203592144986466,9.680344001221918,12.0,2,1,
12.0,9.798127036878302,10.51867319162636,14.0,2,2,63000.0
12.0,10.404262840448617,10.239959789157341,16.0,2,2,60000.0
11.0,10.043249494911286,9.615805480084347,12.0,2,1,
9.0,9.392661928770137,10.373491181781864,12.0,2,1,52000.0
16.0,9.95227771670556,9.903487552536127,16.0,2,1,23500.0
13.0,10.126631103850338,9.852194258148577,9.0,2,1,23000.0
17.0,10.308952660644293,10.043249494911286,16.0,2,1,45000.0
12.0,7.824046010856292,9.998797732340453,12.0,2,2,40000.0
11.0,9.903487552536127,9.472704636443673,10.0,2,1,45000.0
12.0,10.51867319162636,10.571316925111784,16.0,2,1,78000.0
12.0,10.46310334047155,9.798127036878302,14.0,2,1,43000.0
15.0,8.294049640102028,10.545341438708522,12.0,2,2,22000.0
11.0,9.472704636443673,10.239959789157341,11.0,2,2,51000.0
17.0,9.680344001221918,9.680344001221918,12.0,2,2,39000.0
12.0,10.968198289528557,9.903487552536127,14.0,2,1,38000.0
16.0,10.968198289528557,10.085809109330082,7.0,2,1,86200.0
16.0,10.341742483467284,10.714417768752456,14.0,2,2,87000.0
15.0,10.558413520275876,9.615805480084347,16.0,2,1,53000.0
16.0,10.545341438708522,10.596634733096073,0.0,2,1,63000.0
8.0,10.110501721920453,9.210340371976184,12.0,2,1,28000.0
16.0,10.292145542327912,10.177324218165856,12.0,2,2,66500.0
12.0,9.210340371976184,9.210340371976184,9.0,2,2,17450.0
15.0,9.975808214115753,9.581903928408666,12.0,2,1,
12.0,9.615805480084347,9.392661928770137,12.0,2,1,21000.0
16.0,10.545341438708522,9.104979856318357,10.0,1,2,48600.0
14.0,10.596634733096073,10.126631103850338,14.0,2,2,58010.0
12.0,9.392661928770137,9.472704636443673,6.0,1,2,
12.0,10.51867319162636,9.615805480084347,12.0,1,2,63000.0
16.0,10.165851817003619,11.461632170582678,16.0,1,2,117000.0
16.0,10.239959789157341,10.203592144986466,11.0,1,2,58020.0
16.0,10.714417768752456,11.350406535472453,12.0,1,2,65000.0
13.0,10.645424897265505,9.392661928770137,12.0,1,1,58200.0
19.0,11.002099841204238,10.819778284410283,16.0,2,2,
12.0,9.472704636443673,9.680344001221918,10.0,2,2,32000.0
12.0,10.239959789157341,10.085809109330082,10.0,1,2,68000.0
14.0,9.798127036878302,10.021270588192511,14.0,1,2,70020.0
12.0,10.275051108968611,10.404262840448617,0.0,1,2,68000.0
17.0,10.308952660644293,10.596634733096073,16.0,2,1,88100.0
14.0,10.043249494911286,9.615805480084347,10.0,2,2,3000.0
12.0,9.680344001221918,10.308952660644293,4.0,2,1,72200.0
14.0,10.968198289528557,10.46310334047155,3.0,2,1,
12.0,10.571316925111784,10.275051108968611,0.0,2,1,45000.0
12.0,8.517193191416238,10.714417768752456,13.0,1,2,
12.0,10.491274217438248,9.852194258148577,12.0,1,1,46200.0
14.0,9.104979856318357,11.385092093460344,14.0,1,1,15000.0
13.0,11.082142548877775,9.210340371976184,13.0,1,1,90000.0
13.0,10.146433731146518,9.903487552536127,11.0,1,1,62000.0
16.0,11.170435156023453,11.314474526246391,6.0,1,2,171000.0
17.0,10.419300717813158,11.06663836234181,14.0,1,2,166884.0
19.0,11.156250521031495,11.407564949312402,20.0,1,2,
12.0,10.126631103850338,10.126631103850338,12.0,1,2,32000.0
13.0,10.308952660644293,10.404262840448617,12.0,2,1,60000.0
19.0,10.221941283654663,11.156250521031495,18.0,2,2,
18.0,10.545341438708522,10.46310334047155,14.0,2,1,101000.0
10.0,9.104979856318357,10.308952660644293,11.0,2,2,14920.0
15.0,10.532096211958502,10.736396675471232,12.0,2,2,87500.0
18.0,10.714417768752456,10.714417768752456,19.0,2,1,100600.0
16.0,10.308952660644293,10.203592144986466,15.0,2,2,59500.0
9.0,10.545341438708522,9.680344001221918,12.0,2,1,63000.0
14.0,10.571316925111784,9.210340371976184,18.0,1,2,70800.0
10.0,10.545341438708522,9.94270826568941,16.0,1,1,104000.0
12.0,9.615805480084347,9.615805480084347,8.0,1,2,42000.0
12.0,10.819778284410283,9.472704636443673,11.0,1,1,63300.0
12.0,10.645424897265505,10.545341438708522,13.0,2,1,85000.0
12.0,10.645424897265505,10.308952660644293,5.0,2,1,
13.0,10.705489138008156,9.546812608597396,12.0,2,1,68000.0
12.0,9.740968623038354,9.51044496442652,16.0,2,1,41000.0
12.0,10.165851817003619,10.46310334047155,16.0,1,1,43400.0
16.0,10.915088464214607,10.184900011974314,16.0,2,1,110200.0
16.0,10.839580911706463,10.341742483467284,2.0,2,1,51000.0
12.0,10.757902880692196,10.239959789157341,0.0,1,1,72000.0
12.0,9.159047077588632,12.195608082482291,18.0,1,2,
13.0,11.156250521031495,11.002099841204238,12.0,1,1,83165.0
18.0,11.082142548877775,11.002099841204238,18.0,1,2,145000.0
14.0,10.545341438708522,9.95227771670556,14.0,1,1,
12.0,10.596634733096073,8.006367567650246,13.0,1,1,
12.0,9.472704636443673,9.546812608597396,12.0,2,1,
12.0,9.852194258148577,10.085809109330082,13.0,2,1,
15.0,9.998797732340453,10.085809109330082,15.0,2,1,
18.0,11.225243392518447,10.491274217438248,0.0,2,1,94000.0
16.0,11.05089000537367,10.165851817003619,16.0,2,1,90500.0
9.0,9.903487552536127,10.308952660644293,5.0,1,1,17712.0
12.0,10.545341438708522,10.596634733096073,16.0,1,1,92000.0
0.0,9.998797732340453,9.740968623038354,11.0,1,1,38000.0
16.0,10.46310334047155,10.239959789157341,16.0,1,2,32035.0
12.0,9.740968623038354,10.858998997563564,11.0,1,2,66000.0
16.0,10.46310334047155,10.819778284410283,14.0,2,2,
12.0,10.06475570013225,10.596634733096073,12.0,2,2,32000.0
14.0,10.404262840448617,8.517193191416238,7.0,2,1,36000.0
18.0,11.211820372186306,11.06663836234181,18.0,2,1,156500.0
13.0,10.239959789157341,9.798127036878302,8.0,2,1,56600.0
16.0,10.87804719253426,10.308952660644293,16.0,2,1,160000.0
16.0,10.768484990022733,10.51867319162636,14.0,2,2,84000.0
16.0,11.225243392518447,11.002099841204238,16.0,2,1,0.0
12.0,10.645424897265505,9.392661928770137,14.0,2,1,74000.0
12.0,7.600902459542082,8.630521876723241,6.0,2,1,18000.0
16.0,10.833681189579275,10.491274217438248,18.0,2,1,95400.0
16.0,11.225243392518447,2.302585092994046,19.0,2,1,57800.0
12.0,10.308952660644293,10.596634733096073,12.0,2,1,90000.0
12.0,10.819778284410283,8.987196820661973,12.0,2,1,100000.0
13.0,9.740968623038354,10.126631103850338,14.0,2,2,55000.0
20.0,10.668955394675699,11.225243392518447,15.0,2,2,118186.0
12.0,9.740968623038354,10.126631103850338,4.0,2,2,41000.0
15.0,11.225243392518447,11.289781913656018,14.0,2,1,90000.0
16.0,9.998797732340453,9.392661928770137,12.0,2,1,
13.0,9.95227771670556,10.239959789157341,12.0,2,2,56000.0
3.0,8.85366542803745,10.51867319162636,6.0,1,2,0.0
14.0,10.596634733096073,9.798127036878302,15.0,2,2,61000.0
12.0,9.998797732340453,9.998797732340453,15.0,2,1,35000.0
12.0,8.987196820661973,10.645424897265505,12.0,1,2,49500.0
13.0,9.903487552536127,10.373491181781864,14.0,1,2,61400.0
16.0,10.165851817003619,9.998797732340453,2.0,1,2,61000.0
14.0,11.127262984158243,10.491274217438248,16.0,2,1,88000.0
14.0,10.4341158035983,10.043249494911286,14.0,2,1,60500.0
12.0,9.392661928770137,9.305650551780507,14.0,1,1,27300.0
15.0,9.95227771670556,10.275051108968611,13.0,2,1,26000.0
18.0,10.725467604939041,11.082142548877775,15.0,2,2,133800.0
14.0,9.392661928770137,10.308952660644293,11.0,2,2,11380.0
13.0,9.648595302907339,10.46310334047155,14.0,2,2,
9.0,9.903487552536127,9.852194258148577,10.0,1,1,28000.0
13.0,8.006367567650246,11.082142548877775,16.0,1,2,
13.0,10.126631103850338,10.126631103850338,13.0,2,2,62000.0
12.0,10.308952660644293,9.680344001221918,14.0,2,1,63500.0
19.0,10.545341438708522,8.123854263105914,16.0,1,1,53000.0
19.0,11.05089000537367,10.896739325546411,16.0,2,2,156000.0
17.0,10.887436932884098,10.138559674715612,16.0,2,1,61500.0
20.0,11.082142548877775,9.210340371976184,16.0,2,1,86000.0
14.0,9.852194258148577,9.852194258148577,12.0,2,2,55000.0
12.0,10.404262840448617,9.798127036878302,16.0,2,1,59256.0
16.0,10.085809109330082,11.002099841204238,18.0,2,2,106000.0
15.0,5.966146739123692,10.858998997563564,16.0,2,2,
16.0,10.373491181781864,10.714417768752456,16.0,2,1,80500.0
12.0,10.165851817003619,8.699514748210191,0.0,2,1,33512.0
12.0,10.126631103850338,9.104979856318357,13.0,2,1,185000.0
20.0,10.968198289528557,10.373491181781864,14.0,1,1,99871.0
13.0,10.915088464214607,10.126631103850338,14.0,1,1,85100.0
16.0,10.085809109330082,10.778956289890028,16.0,1,2,60700.0
14.0,10.858998997563564,6.684611727667927,13.0,1,1,71000.0
12.0,10.596634733096073,10.308952660644293,4.0,1,2,40000.0
12.0,10.621327345686446,9.798127036878302,14.0,2,2,60000.0
12.0,9.210340371976184,10.858998997563564,12.0,2,2,600.0
12.0,10.736396675471232,11.141861783579396,7.0,2,2,147000.0
17.0,10.757902880692196,10.308952660644293,16.0,2,1,117000.0
12.0,9.680344001221918,8.987196820661973,12.0,2,1,
13.0,10.545341438708522,9.903487552536127,15.0,1,1,70230.0
12.0,10.404262840448617,8.987196820661973,12.0,1,1,38000.0
13.0,10.203592144986466,10.714417768752456,13.0,2,2,69154.0
12.0,5.68697535633982,10.308952660644293,8.0,2,2,62000.0
16.0,10.950806546816688,8.987196820661973,16.0,2,1,106075.0
12.0,9.546812608597396,9.546812608597396,15.0,2,2,20600.0
12.0,6.684611727667927,9.392661928770137,8.0,2,2,33760.0
15.0,8.961879012677683,10.714417768752456,10.0,2,2,56000.0
11.0,10.203592144986466,9.852194258148577,12.0,2,1,53300.0
12.0,9.615805480084347,10.126631103850338,12.0,2,1,1200.0
12.0,10.308952660644293,10.203592144986466,14.0,2,1,64.0
13.0,9.472704636443673,9.210340371976184,12.0,2,1,28000.0
12.0,9.852194258148577,9.798127036878302,1.0,2,2,50000.0
20.0,10.668955394675699,10.308952660644293,13.0,2,2,87200.0
12.0,10.239959789157341,9.472704636443673,12.0,1,1,38000.0
16.0,10.373491181781864,10.933106969717286,14.0,1,2,126800.0
10.0,6.551080335043404,9.94270826568941,6.0,2,2,25000.0
12.0,9.392661928770137,9.392661928770137,12.0,2,2,
16.0,10.915088464214607,10.126631103850338,16.0,2,1,94200.0
15.0,9.95227771670556,10.46310334047155,14.0,1,1,61000.0
12.0,10.933106969717286,9.615805480084347,4.0,1,1,
20.0,11.289781913656018,11.289781913656018,20.0,1,1,
16.0,11.225243392518447,11.156250521031495,16.0,1,1,162000.0
12.0,10.085809109330082,8.492285555710053,12.0,2,1,
16.0,10.933106969717286,10.596634733096073,15.0,2,1,56000.0
18.0,10.308952660644293,11.002099841204238,6.0,1,2,139000.0
15.0,10.341742483467284,11.082142548877775,12.0,1,2,69000.0
16.0,11.127262984158243,10.545341438708522,16.0,1,1,72750.0
12.0,9.615805480084347,8.517193191416238,12.0,2,1,20000.0
12.0,9.472704636443673,10.668955394675699,11.0,2,2,6000.0
14.0,10.596634733096073,10.545341438708522,13.0,1,2,80150.0
14.0,9.546812608597396,9.680344001221918,12.0,1,1,32000.0
12.0,9.392661928770137,12.195608082482291,5.0,1,2,16200.0
15.0,10.668955394675699,10.46310334047155,14.0,2,2,80503.0
16.0,10.714417768752456,11.461632170582678,19.0,1,2,164400.0
16.0,11.184421397998193,7.090076835776092,17.0,1,1,78000.0
18.0,9.305650551780507,11.225243392518447,18.0,1,2,332808.0
14.0,10.839580911706463,10.308952660644293,8.0,2,2,82000.0
14.0,10.596634733096073,2.70805020110221,16.0,2,1,45000.0
13.0,9.95227771670556,10.165851817003619,12.0,2,1,47000.0
14.0,9.740968623038354,6.802394763324311,13.0,2,2,16000.0
12.0,10.778956289890028,10.404262840448617,4.0,2,1,87200.0
12.0,10.043249494911286,9.998797732340453,12.0,2,1,43000.0
12.0,10.043249494911286,9.852194258148577,12.0,2,1,12000.0
16.0,9.798127036878302,11.03488966402723,9.0,2,2,
12.0,10.043249494911286,8.987196820661973,1.0,2,1,32000.0
12.0,10.203592144986466,10.085809109330082,7.0,2,1,0.0
12.0,9.740968623038354,8.987196820661973,13.0,2,2,
12.0,9.615805480084347,11.289781913656018,16.0,2,1,22000.0
13.0,9.95227771670556,10.239959789157341,12.0,2,2,46000.0
12.0,8.064950891749143,10.645424897265505,10.0,2,2,
14.0,10.933106969717286,8.699514748210191,12.0,2,2,98000.0
18.0,10.210972252284089,10.46310334047155,14.0,2,1,67200.0
16.0,11.002099841204238,10.239959789157341,14.0,2,1,74000.0
12.0,9.525151111816216,9.546812608597396,14.0,2,1,14110.0
14.0,10.043249494911286,10.491274217438248,14.0,1,2,
15.0,10.203592144986466,9.903487552536127,14.0,2,1,42000.0
16.0,9.392661928770137,11.589886506106357,1.0,2,2,119200.0
14.0,4.605170185988092,11.238764896889764,12.0,2,2,95800.0
16.0,10.196157166498947,10.968198289528557,15.0,2,2,46000.0
13.0,10.621327345686446,9.392661928770137,14.0,2,1,57000.0
16.0,10.4341158035983,11.002099841204238,16.0,2,1,
17.0,10.959540226785442,10.799575577092764,16.0,2,1,116000.0
14.0,10.46310334047155,9.104979856318357,13.0,1,1,45700.0
18.0,12.002474335450016,8.85366542803745,16.0,1,1,
18.0,11.156250521031495,10.545341438708522,19.0,1,1,133000.0
14.0,9.903487552536127,8.294049640102028,14.0,1,1,65000.0
16.0,10.819778284410283,7.600902459542082,0.0,2,1,60300.0
16.0,10.757902880692196,10.308952660644293,14.0,2,2,83400.0
18.0,10.668955394675699,11.198214720130528,10.0,2,2,
12.0,10.239959789157341,10.184900011974314,12.0,1,2,76000.0
12.0,10.439980923050696,10.524064040261237,12.0,1,1,44000.0
12.0,9.852194258148577,11.156250521031495,11.0,2,2,
16.0,11.002099841204238,10.126631103850338,14.0,2,1,85000.0
12.0,8.630521876723241,11.002099841204238,12.0,1,2,119200.0
12.0,6.214608098422191,11.225243392518447,8.0,2,2,120000.0
13.0,9.239704980606087,10.165851817003619,16.0,1,2,70480.0
14.0,10.596634733096073,11.002099841204238,12.0,1,2,98000.0
14.0,10.257659366256743,10.341742483467284,9.0,1,2,
12.0,10.757902880692196,10.757902880692196,14.0,1,2,
12.0,9.210340371976184,9.798127036878302,14.0,1,1,
13.0,10.915088464214607,11.225243392518447,18.0,2,1,50000.0
14.0,10.275051108968611,10.714417768752456,7.0,2,2,47250.0
13.0,10.203592144986466,10.373491181781864,12.0,2,2,69000.0
12.0,9.392661928770137,9.392661928770137,5.0,2,2,32000.0
16.0,10.043249494911286,10.085809109330082,16.0,2,1,72000.0
12.0,10.379317923304855,9.360913230455557,12.0,1,1,26223.0
11.0,9.680344001221918,9.472704636443673,11.0,1,2,33560.0
12.0,10.51867319162636,10.308952660644293,11.0,1,1,125000.0
12.0,10.404262840448617,6.396929655216146,12.0,1,1,39000.0
12.0,10.079539496316487,10.085809109330082,12.0,1,2,62000.0
14.0,12.002474335450016,8.699514748210191,1.0,1,2,23000.0
10.0,9.392661928770137,9.615805480084347,12.0,2,1,30000.0
15.0,7.090076835776092,8.517193191416238,16.0,2,1,48775.0
13.0,11.119882876860622,10.645424897265505,12.0,1,1,125500.0
12.0,9.798127036878302,8.987196820661973,12.0,1,1,16320.0
13.0,10.184900011974314,10.46310334047155,7.0,1,2,37000.0
12.0,9.615805480084347,9.903487552536127,13.0,1,2,32000.0
12.0,10.714417768752456,9.998797732340453,10.0,1,1,
14.0,10.858998997563564,7.170119543449628,14.0,1,1,70748.0
12.0,9.472704636443673,10.043249494911286,11.0,1,2,38820.0
12.0,8.824677891164198,9.615805480084347,7.0,1,2,
12.0,10.308952660644293,7.600902459542082,6.0,1,1,28200.0
12.0,10.645424897265505,9.903487552536127,12.0,1,1,69100.0
12.0,10.645424897265505,10.126631103850338,11.0,1,1,77580.0
12.0,9.798127036878302,9.472704636443673,12.0,1,2,38000.0
12.0,8.987196820661973,10.308952660644293,12.0,1,2,48048.0
12.0,9.392661928770137,9.546812608597396,12.0,1,1,18600.0
14.0,9.798127036878302,9.798127036878302,14.0,1,2,31000.0
12.0,9.104979856318357,10.46310334047155,12.0,1,2,45000.0
6.0,10.146433731146518,8.922658299524402,12.0,1,1,31480.0
17.0,10.645424897265505,10.545341438708522,12.0,1,2,85300.0
20.0,10.126631103850338,11.002099841204238,15.0,1,2,110800.0
14.0,9.210340371976184,11.350406535472453,18.0,2,2,162000.0
14.0,12.002474335450016,8.294049640102028,12.0,2,1,112000.0
12.0,10.043249494911286,9.472704636443673,10.0,1,2,37000.0
12.0,9.392661928770137,9.472704636443673,13.0,1,2,32000.0
17.0,10.165851817003619,10.341742483467284,16.0,1,1,57000.0
15.0,9.740968623038354,9.680344001221918,6.0,1,2,37970.0
12.0,10.714417768752456,10.51867319162636,14.0,1,1,
12.0,11.018629143155449,10.46310334047155,12.0,1,2,113511.0
16.0,10.915088464214607,11.512925464970229,16.0,1,2,
16.0,10.596634733096073,11.002099841204238,14.0,2,2,
12.0,9.903487552536127,10.085809109330082,14.0,1,2,40920.0
12.0,10.46310334047155,10.038018445493734,8.0,1,1,35000.0
12.0,10.204480639047581,10.181119289134408,11.0,1,2,53196.0
12.0,10.579564868400478,9.837347750031583,12.0,1,1,
15.0,9.392661928770137,9.740968623038354,15.0,2,2,52286.0
14.0,9.104979856318357,10.491274217438248,10.0,1,2,
13.0,9.852194258148577,10.085809109330082,10.0,1,2,69100.0
16.0,11.451050061252142,10.645424897265505,3.0,2,2,84000.0
13.0,7.649692623711514,10.51867319162636,9.0,2,2,16200.0
14.0,10.308952660644293,10.126631103850338,12.0,1,1,35000.0
17.0,10.468801361586188,11.082142548877775,16.0,2,2,42000.0
4.0,5.703782474656201,10.645424897265505,2.0,1,2,48120.0
13.0,10.491274217438248,8.987196820661973,12.0,1,1,35600.0
6.0,10.165851817003619,7.600902459542082,12.0,1,1,27000.0
14.0,10.341742483467284,8.1886891244442,16.0,1,2,45900.0
10.0,8.987196820661973,10.4341158035983,11.0,1,2,38000.0
10.0,10.126631103850338,10.085809109330082,12.0,1,1,
12.0,9.86386275775286,10.714417768752456,12.0,1,2,69000.0
12.0,10.239959789157341,10.404262840448617,3.0,2,2,77000.0
16.0,11.06663836234181,6.802394763324311,20.0,1,1,332808.0
17.0,10.849337086651827,10.183011437286446,1.0,1,1,137096.0
12.0,10.571316925111784,9.903487552536127,8.0,1,2,86000.0
11.0,10.668955394675699,8.006367567650246,12.0,1,1,68700.0
12.0,10.778956289890028,10.043249494911286,13.0,1,1,77800.0
20.0,10.239959789157341,10.858998997563564,20.0,1,2,86050.0
16.0,10.46310334047155,11.225243392518447,16.0,1,2,145000.0
14.0,10.239959789157341,11.002099841204238,16.0,1,2,109000.0
16.0,10.915088464214607,10.126631103850338,13.0,1,1,70090.0
18.0,10.915088464214607,10.085809109330082,16.0,1,1,92000.0
13.0,10.085809109330082,10.085809109330082,0.0,2,1,
12.0,10.085809109330082,10.203592144986466,13.0,1,1,
12.0,11.198214720130528,10.126631103850338,12.0,1,1,68000.0
12.0,10.308952660644293,10.645424897265505,14.0,1,2,91000.0
4.0,11.26446410567173,10.085809109330082,5.0,1,1,
15.0,10.308952660644293,12.195608082482291,15.0,2,2,332808.0
12.0,10.126631103850338,11.002099841204238,14.0,1,2,106200.0
12.0,9.457200449907708,10.915088464214607,12.0,1,2,66000.0
12.0,9.615805480084347,10.645424897265505,14.0,2,2,96112.0
19.0,10.757902880692196,11.225243392518447,14.0,1,2,130500.0
13.0,10.067857268271947,9.455245415071905,13.0,1,2,31010.0
16.0,10.165851817003619,10.46310334047155,13.0,1,1,65500.0
16.0,11.191341840842766,11.37366339763672,18.0,1,2,332808.0
15.0,10.126631103850338,10.799575577092764,19.0,1,2,107000.0
12.0,10.858998997563564,9.740968623038354,12.0,1,1,107000.0
12.0,9.95227771670556,9.798127036878302,12.0,1,1,30000.0
14.0,10.645424897265505,10.257659366256743,13.0,1,1,60616.0
12.0,10.51867319162636,9.392661928770137,12.0,2,1,45150.0
15.0,9.903487552536127,9.998797732340453,12.0,2,2,7200.0
17.0,10.596634733096073,10.404262840448617,9.0,2,1,99000.0
16.0,10.645424897265505,11.407564949312402,16.0,1,2,135000.0
6.0,9.20029003612268,10.714417768752456,12.0,1,2,0.0
12.0,10.106428396532818,10.268130666124037,5.0,1,2,
12.0,10.596634733096073,11.156250521031495,13.0,1,2,103000.0
12.0,10.404262840448617,9.305650551780507,9.0,1,1,17000.0
14.0,10.819778284410283,9.903487552536127,14.0,1,1,70500.0
12.0,11.289781913656018,10.736396675471232,10.0,1,2,74000.0
12.0,9.798127036878302,9.305650551780507,12.0,1,1,43000.0
12.0,10.680516217076775,9.6614159913364,11.0,1,1,60000.0
13.0,9.6614159913364,10.680516217076775,11.0,1,2,
14.0,9.546812608597396,9.903487552536127,9.0,1,2,44000.0
9.0,8.699514748210191,7.600902459542082,11.0,1,2,
10.0,9.740968623038354,8.881836305004146,6.0,1,1,29000.0
10.0,9.472704636443673,9.104979856318357,6.0,1,2,16244.0
16.0,10.275051108968611,10.341742483467284,3.0,1,1,71000.0
6.0,9.104979856318357,9.104979856318357,12.0,1,2,14000.0
12.0,10.165851817003619,10.239959789157341,11.0,1,1,29000.0
12.0,9.740968623038354,9.472704636443673,6.0,1,1,46000.0
12.0,7.600902459542082,8.006367567650246,5.0,1,2,15895.0
9.0,10.239959789157341,8.699514748210191,10.0,1,1,27560.0
12.0,9.798127036878302,9.798127036878302,12.0,1,2,41000.0
12.0,4.0943445622221,9.615805480084347,13.0,1,2,34000.0
12.0,9.047821442478408,10.915088464214607,12.0,1,2,65000.0
12.0,9.975808214115753,7.7406644019172415,15.0,1,1,38020.0
12.0,8.987196820661973,9.104979856318357,6.0,1,1,25000.0
12.0,9.903487552536127,10.968198289528557,9.0,1,2,105000.0
14.0,10.985292722887856,9.903487552536127,16.0,1,1,114000.0
13.0,9.392661928770137,9.740968623038354,9.0,1,2,16000.0
12.0,10.46310334047155,11.407564949312402,17.0,1,1,97000.0
14.0,10.308952660644293,9.104979856318357,13.0,1,1,47000.0
12.0,10.043249494911286,9.95227771670556,12.0,2,1,42000.0
10.0,9.392661928770137,10.06475570013225,13.0,2,2,46000.0
14.0,10.714417768752456,10.043249494911286,12.0,1,1,90000.0
15.0,10.126631103850338,10.126631103850338,15.0,1,1,62000.0
12.0,9.546812608597396,10.239959789157341,8.0,1,2,28000.0
13.0,8.987196820661973,6.684611727667927,10.0,1,1,21280.0
18.0,9.95227771670556,10.085809109330082,16.0,1,2,69042.0
8.0,8.131530710604252,9.615805480084347,8.0,1,2,41000.0
17.0,10.373491181781864,10.4341158035983,18.0,1,1,70100.0
12.0,8.517193191416238,10.596634733096073,13.0,1,2,44000.0
18.0,7.783224016336037,10.915088464214607,16.0,2,2,102900.0
16.0,10.896739325546411,10.203592144986466,12.0,2,2,90500.0
17.0,7.003065458786462,10.013999775333557,13.0,2,2,
14.0,9.472704636443673,10.308952660644293,12.0,2,2,55000.0
12.0,9.903487552536127,10.714417768752456,12.0,2,1,62000.0
14.0,9.903487552536127,10.308952660644293,13.0,2,2,25000.0
12.0,10.809727948556782,10.691944912900398,16.0,1,1,101020.0
16.0,10.645424897265505,10.308952660644293,4.0,1,1,75914.0
12.0,10.46310334047155,9.903487552536127,8.0,2,2,
16.0,9.903487552536127,9.95227771670556,12.0,2,2,61040.0
17.0,10.985292722887856,10.799575577092764,13.0,2,2,96010.0
12.0,9.615805480084347,7.090076835776092,12.0,2,1,48194.0
12.0,10.51867319162636,9.903487552536127,12.0,2,1,35075.0
14.0,10.308952660644293,10.46310334047155,12.0,2,2,65100.0
14.0,10.239959789157341,9.472704636443673,10.0,2,2,53000.0
12.0,9.472704636443673,10.043249494911286,10.0,2,2,36000.0
12.0,8.987196820661973,9.798127036878302,12.0,2,1,38000.0
12.0,10.126631103850338,9.998797732340453,12.0,2,1,32000.0
12.0,8.006367567650246,10.714417768752456,2.0,2,2,300.0
12.0,9.798127036878302,10.596634733096073,8.0,2,2,20000.0
12.0,10.165851817003619,8.294049640102028,6.0,2,1,49000.0
12.0,9.838949031398556,9.648595302907339,12.0,2,1,
13.0,10.657259354912508,10.203592144986466,12.0,2,1,60000.0
12.0,10.373491181781864,10.491274217438248,12.0,2,1,71000.0
12.0,10.085809109330082,11.082142548877775,12.0,2,2,99000.0
16.0,10.404262840448617,10.275051108968611,16.0,2,1,73000.0
16.0,5.991464547107982,10.596634733096073,12.0,2,2,11000.0
16.0,3.9318256327243257,2.8903717578961645,8.0,2,1,
17.0,10.439980923050696,10.373491181781864,18.0,2,1,80000.0
12.0,9.798127036878302,9.305650551780507,15.0,2,1,35000.0
12.0,9.472704636443673,8.556413904569519,12.0,2,1,36000.0
16.0,12.002474335450016,10.341742483467284,13.0,2,1,332808.0
12.0,9.615805480084347,9.903487552536127,7.0,2,2,54000.0
12.0,10.203592144986466,10.46310334047155,9.0,2,2,58000.0
12.0,9.210340371976184,9.998797732340453,12.0,2,1,34000.0
12.0,9.852194258148577,8.160518247477505,11.0,2,1,17760.0
12.0,8.85366542803745,8.987196820661973,12.0,2,1,23500.0
12.0,9.95227771670556,8.987196820661973,12.0,2,1,34000.0
17.0,9.210340371976184,8.006367567650246,14.0,2,1,
16.0,10.043249494911286,10.668955394675699,14.0,2,2,32400.0
12.0,10.308952660644293,10.46310334047155,12.0,2,2,45000.0
12.0,9.104979856318357,9.798127036878302,15.0,2,2,
16.0,9.798127036878302,9.998797732340453,12.0,2,2,
12.0,9.392661928770137,9.798127036878302,12.0,2,1,64000.0
16.0,9.392661928770137,10.239959789157341,9.0,2,2,118193.0
14.0,9.798127036878302,5.857933154483459,14.0,1,1,36200.0
12.0,10.373491181781864,10.357742824813725,9.0,1,2,38490.0
9.0,9.798127036878302,10.043249494911286,12.0,1,2,48500.0
12.0,9.441452092939569,10.203592144986466,10.0,1,2,42000.0
12.0,6.396929655216146,9.071078304642676,12.0,1,1,17256.0
12.0,10.404262840448617,10.239959789157341,12.0,1,1,59000.0
18.0,10.126631103850338,9.998797732340453,16.0,1,1,36808.0
9.0,10.427624190361792,9.649691476083484,12.0,2,1,59656.0
12.0,8.85366542803745,9.998797732340453,15.0,1,2,38000.0
14.0,10.043249494911286,10.4341158035983,3.0,1,2,34600.0
